Country,Store,Name,Date,EOD Start,EOD Finish,EOD Duration(s), Backup Start, Backup End, Replication Window, Replication Start, Replication End, Replication Duration(s), Deployment Start, Deployment End, Dep Duration, ST File Size, PL File Size
England  UK,0152,Eastleigh,05/12/2018,05/12/2018 18:15:59,05/12/2018 19:45:39,5380,05/12/2018 18:54:09,05/12/2018 19:16:28,,05/12/2018 19:21:03,05/12/2018 19:25:42,279,-,-,,,
Wales  UK,0153,Abergavenny,05/12/2018,05/12/2018 17:50:49,05/12/2018 18:48:50,3481,05/12/2018 18:21:53,05/12/2018 18:35:33,,05/12/2018 18:38:38,05/12/2018 18:42:52,254,-,-,,,
Wales  UK,0154,Cwmbran,05/12/2018,05/12/2018 18:12:39,05/12/2018 21:20:35,11276,05/12/2018 18:55:48,05/12/2018 19:36:03,,05/12/2018 19:42:59,05/12/2018 19:48:42,343,-,-,,,
Wales  UK,0155,Bridgend,05/12/2018,05/12/2018 19:19:35,05/12/2018 20:51:34,5519,05/12/2018 19:55:42,05/12/2018 20:20:47,,05/12/2018 20:27:12,05/12/2018 20:31:57,285,-,-,,,
England  UK,0156,Havant,05/12/2018,05/12/2018 18:03:26,05/12/2018 19:32:17,5331,05/12/2018 18:24:33,05/12/2018 18:46:54,,05/12/2018 18:51:39,05/12/2018 18:56:03,264,-,-,,,
England  UK,0157,Warrington,05/12/2018,05/12/2018 17:42:47,-,-,05/12/2018 18:26:37,-,,05/12/2018 18:34:32,05/12/2018 18:39:30,298,-,-,,,
Wales  UK,0158,Pontypridd,05/12/2018,05/12/2018 17:08:12,05/12/2018 18:16:01,4069,05/12/2018 17:38:17,05/12/2018 17:57:26,,05/12/2018 18:02:21,05/12/2018 18:07:17,296,-,-,,,
England  UK,0159,Blackpool,05/12/2018,05/12/2018 17:46:33,05/12/2018 19:39:36,6783,05/12/2018 18:23:36,05/12/2018 18:51:05,,05/12/2018 18:57:10,05/12/2018 19:00:55,225,-,-,,,
Scotland  UK,0161,Falkirk,05/12/2018,05/12/2018 17:47:04,05/12/2018 19:54:59,7675,05/12/2018 18:08:14,05/12/2018 18:39:45,,05/12/2018 18:47:11,05/12/2018 18:51:26,255,-,-,,,
England  UK,0163,Chester,05/12/2018,05/12/2018 18:22:07,05/12/2018 21:09:30,10043,05/12/2018 18:57:50,05/12/2018 19:29:00,,05/12/2018 19:37:15,05/12/2018 19:40:59,224,-,-,,,
England  UK,0164,Bradford Darley,05/12/2018,05/12/2018 20:12:43,05/12/2018 22:19:33,7610,05/12/2018 21:04:25,05/12/2018 21:28:48,,05/12/2018 21:36:14,05/12/2018 21:41:03,289,-,-,,,
Wales  UK,0165,Llanelli,05/12/2018,05/12/2018 18:12:17,-,-,05/12/2018 18:49:33,-,,05/12/2018 18:53:38,05/12/2018 18:57:19,221,-,-,,,
Scotland  UK,0166,Dundee,05/12/2018,05/12/2018 18:20:54,05/12/2018 21:31:29,11435,05/12/2018 19:01:21,05/12/2018 19:30:55,,05/12/2018 19:38:20,05/12/2018 19:43:21,301,-,-,,,
Wales  UK,0167,Blackwood,05/12/2018,05/12/2018 17:43:56,-,-,05/12/2018 18:16:52,-,,05/12/2018 18:21:18,05/12/2018 18:26:24,306,-,-,,,
